id,name,type,description,sortId,skills,slots,rarity,attack,critical,defense,attribute,attributeValue,subattribute,subattributeValue,sharpness,takumi
"Tachi_155","机械军刀Ⅰ","tachi","由发现的武器碎片组成的古代太刀。据说凝聚在核心部分的物质提高了锋利度。","100","","2,2,2","6","170","5","0","","","","","80,40,60,80,40,0,0","20,30,0,0"
"Tachi_156","机械军刀Ⅱ","tachi","由发现的武器碎片组成的古代太刀。据说凝聚在核心部分的物质提高了锋利度。","101","","2,2,2","7","180","5","0","","","","","80,40,60,80,70,20,0","50,0,0,0"
"Tachi_157","次元刀","tachi","有着潜藏性能的太古太刀。当往昔英姿复苏之时，剑刃一闪竟可斩裂次元。","102","","3,3,3","8","190","5","0","","","","","80,40,60,80,70,20,0","50,0,0,0"
"Tachi_158","白炽太刀拉斐尔Ⅰ","tachi","由白炽龙素材锻造，冠以纯粹守护之名的太刀。缠绕刀身之裹尸布，连死神亦要敬而远之。","103","HunterSkill_204,1","3,2,0","7","210","5","0","dragon","15","","","100,40,90,40,50,30,0","50,0,0,0"
"Tachi_159","炽光太刀拉斐尔","tachi","拉斐尔自天上传下意志——渴求守护的匍匐者啊，吾之剑影自当从轮回中将汝庇佑。","104","HunterSkill_204,1","3,2,1","8","220","5","0","dragon","20","","","100,40,90,40,30,50,0","50,0,0,0"
"Tachi_167","期冀之刀","tachi","通过实地调查而改良的希望之刀。千变斩击，万障尽除，开辟希望之路。","5","HunterSkill_046,2,HunterSkill_001,2","3,2,1","8","210","0","0","","","","","50,60,60,60,40,80,0","50,0,0,0"
"Tachi_168","山神辟蛮刀","tachi","强化后的辟蛮刀。因愤怒而颤动的刀刃渴求着鲜血，向万物张开了它的獠牙。","42","HunterSkill_030,3","3,2,1","8","240","-5","20","","","","","50,100,110,50,40,0,0","0,50,0,0"
"Tachi_169","锁刃刀·兰斯洛特","tachi","锁刃刀的强化版。古时追求理想的骑士，曾将拦路的障碍全数斩尽。","47","HunterSkill_022,3","3,2,1","8","220","0","0","dragon","35","","","50,50,50,70,80,50,0","50,0,0,0"
"Tachi_170","狐刀【月照心自明】Ⅰ","tachi","被誉为军神者遗留的雅致之刀。那有如在赞颂拂晓之美的刀刃会斩杀所有阻挡去路之人。","106","HunterSkill_202,2,HunterSkill_003,1","2,1,0","6","180","15","0","water","25","","","80,60,40,40,60,20,0","50,0,0,0"
"Tachi_171","玉绳绝刀之斩振","tachi","狐刀【月照心自明】强化型。断绝的是命脉，斩除的是命运。映在雅致刀身上的只有月痕。","107","HunterSkill_202,3,HunterSkill_003,1","3,2,1","8","210","15","0","water","30","","","80,60,40,40,70,60,0","50,0,0,0"
"Tachi_175","雷刀神雷Ⅰ","tachi","通过从东方舶来的加工技术精心制作的海龙太刀。它的刀身上盘绕着蓝白色的闪电。","112","HunterSkill_214,1,HunterSkill_023,2","3,2,0","7","200","0","0","elec","35","","","70,50,40,100,50,40,0","50,0,0,0"
"Tachi_176","神雷斩破刀","tachi","雷刀神雷在强化之后，周身萦绕着天赐的神雷，释放着可称之“神之咆哮”的电光。","113","HunterSkill_214,1,HunterSkill_023,2","3,2,1","8","220","0","0","elec","40","","","60,40,30,80,70,70,0","50,0,0,0"
"Tachi_180","斩罪武具次元刀","tachi","吞噬隐藏性能的异形之死神。斩断轮回之环，断绝者的哀嚎至今仍未停息。","116","","3,3,3","8","200","-10","0","","","","","140,40,40,80,30,20,0","50,0,0,0"
"Tachi_181","斩罪武具次元刀","tachi","吞噬隐藏性能的异形之死神。斩断轮回之环，断绝者的哀嚎至今仍未停息。","117","","3,3,3","8","180","15","0","","","","","140,40,40,50,70,10,0","50,0,0,0"
"Tachi_182","苍星太刀","tachi","令人联想到苍星光芒的太刀。据说给人们越多的梦想或希望，它就会绽放越强的光芒。","119","HunterSkill_243,1,HunterSkill_003,2","3,2,0","7","190","25","0","water","40","","","30,50,70,60,80,60,0","50,0,0,0"
"Tachi_183","苍星太刀【舞龙】","tachi","苍星太刀因无数梦想与希望而绽放出更为璀璨的光芒。挥刀之姿宛若起舞之龙。","120","HunterSkill_243,1,HunterSkill_003,2","3,2,1","8","210","25","0","water","45","","","30,40,60,60,80,80,0","50,0,0,0"
"Tachi_184","钢铁十字镐","tachi","融入矿工非凡热情的十字镐。据说拿在手上会让人心无旁骛地专心挖煤。分类为太刀。","114","HunterSkill_229,1","3,2,1","7","170","0","0","","","","","20,40,70,100,90,30,0","50,0,0,0"
"Tachi_185","钢铁十字镐【采掘狂】","tachi","经过数千次的挥舞后达成的钢铁十字镐强化形态。将未竟的梦想托付于矿脉之上，今天也要努力挖呀！","115","HunterSkill_229,1","3,3,1","8","180","0","0","","","","","10,30,60,90,100,60,0","50,0,0,0"
"Tachi_188","斩罪武具次元刀","tachi","吞噬隐藏性能的异形之死神。斩断轮回之环，断绝者的哀嚎至今仍未停息。","118","","3,3,3","8","190","0","0","","","","","140,40,40,80,30,20,0","50,0,0,0"
"TwinSword_000","希望双匕Ⅰ","twin-sword","为调查东部地区而特别制作的双剑。只要尚有气力，就能连续使出宛如鬼人一般的斩击。","0","","0,0,0","1","90","0","0","","","","","50,40,40,70,0,0,0","50,0,0,0"
"TwinSword_001","希望双匕Ⅱ","twin-sword","为调查东部地区而特别制作的双剑。只要尚有气力，就能连续使出宛如鬼人一般的斩击。","1","HunterSkill_046,1","0,0,0","1","100","0","0","","","","","40,40,40,80,0,0,0","50,0,0,0"
"TwinSword_002","希望双匕Ⅲ","twin-sword","为调查东部地区而特别制作的双剑。只要尚有气力，就能连续使出宛如鬼人一般的斩击。","2","HunterSkill_046,1,HunterSkill_001,1","0,0,0","3","130","0","0","","","","","50,60,40,100,0,0,0","50,0,0,0"
"TwinSword_003","希望双匕Ⅳ","twin-sword","为调查东部地区而特别制作的双剑。只要尚有气力，就能连续使出宛如鬼人一般的斩击。","3","HunterSkill_046,2,HunterSkill_001,1","2,1,0","5","160","0","0","","","","","50,60,50,70,70,0,0","50,0,0,0"
"TwinSword_004","希望双匕Ⅴ","twin-sword","为调查东部地区而特别制作的双剑。只要尚有气力，就能连续使出宛如鬼人一般的斩击。","4","HunterSkill_046,2,HunterSkill_001,1","3,2,0","7","190","0","0","","","","","50,60,40,70,60,70,0","50,0,0,0"
"TwinSword_005","骨斧Ⅰ","twin-sword","为了发挥骨头的特性，特意只做了简单切削的双剑。坚硬且易用，是新手的好伙伴。","26","HunterSkill_022,1","0,0,0","1","110","0","0","","","","","50,60,90,0,0,0,0","40,10,0,0"
"TwinSword_006","骨斧Ⅱ","twin-sword","为了发挥骨头的特性，特意只做了简单切削的双剑。坚硬且易用，是新手的好伙伴。","27","HunterSkill_022,1,HunterSkill_000,1","0,0,0","2","130","0","0","","","","","50,30,120,0,0,0,0","20,30,0,0"
"TwinSword_007","骨斧Ⅲ","twin-sword","为了发挥骨头的特性，特意只做了简单切削的双剑。坚硬且易用，是新手的好伙伴。","28","HunterSkill_022,2,HunterSkill_000,1","1,0,0","4","170","0","0","","","","","50,50,100,50,0,0,0","50,0,0,0"
"TwinSword_008","骨斧Ⅳ","twin-sword","为了发挥骨头的特性，特意只做了简单切削的双剑。坚硬且易用，是新手的好伙伴。","29","HunterSkill_022,3,HunterSkill_000,1","2,1,0","6","200","0","0","","","","","50,50,80,120,0,0,0","50,0,0,0"
"TwinSword_009","狂野战斧","twin-sword","骨斧的强化版。粗糙丝毫不减，但用坚硬的骨进行了补强，提升了破坏力。","30","HunterSkill_022,3,HunterSkill_000,1","3,2,1","8","230","0","0","","","","","50,50,60,70,120,0,0","50,0,0,0"
"TwinSword_010","双战斧Ⅰ","twin-sword","两手各拿一把单手用的小斧所形成的双剑，用这对斧子砍杀怪物。","12","HunterSkill_023,1","0,0,0","2","120","0","0","","","","","10,40,90,60,0,0,0","50,0,0,0"
"TwinSword_011","双战斧Ⅱ","twin-sword","两手各拿一把单手用的小斧所形成的双剑，用这对斧子砍杀怪物。","13","HunterSkill_023,2","1,0,0","4","160","0","0","","","","","10,60,90,90,0,0,0","50,0,0,0"
"TwinSword_012","双战斧Ⅲ","twin-sword","两手各拿一把单手用的小斧所形成的双剑，用这对斧子砍杀怪物。","14","HunterSkill_023,3","2,1,0","6","190","0","0","","","","","10,70,90,60,70,0,0","50,0,0,0"
"TwinSword_013","双战爪","twin-sword","双战斧的强化形态。这对斧头拥有足以砍倒大树的威力。","15","HunterSkill_023,3","3,2,1","8","220","0","0","","","","","10,60,90,70,50,70,0","50,0,0,0"
"TwinSword_014","炎尾双刃Ⅰ","twin-sword","使用炎尾龙素材加工而成的双剑。剑刃互相摩擦产生火花，在砍击的同时灼伤猎物，可见制作者的匠心。","21","HunterSkill_022,1","0,0,0","1","100","5","0","fire","7","","","50,70,30,50,0,0,0","50,0,0,0"
"TwinSword_015","炎尾双刃Ⅱ","twin-sword","使用炎尾龙素材加工而成的双剑。剑刃互相摩擦产生火花，在砍击的同时灼伤猎物，可见制作者的匠心。","22","HunterSkill_022,2","0,0,0","3","140","5","0","fire","9","","","50,80,40,80,0,0,0","50,0,0,0"
"TwinSword_016","炎尾双刃Ⅲ","twin-sword","使用炎尾龙素材加工而成的双剑。剑刃互相摩擦产生火花，在砍击的同时灼伤猎物，可见制作者的匠心。","23","HunterSkill_022,2","2,1,0","5","170","5","0","fire","11","","","70,80,60,50,40,0,0","50,0,0,0"
"TwinSword_017","炎尾双刃Ⅳ","twin-sword","使用炎尾龙素材加工而成的双剑。剑刃互相摩擦产生火花，在砍击的同时灼伤猎物，可见制作者的匠心。","24","HunterSkill_022,3","3,2,0","7","210","5","0","fire","13","","","70,80,60,80,60,0,0","50,0,0,0"
"TwinSword_018","阳极炎尾双刃","twin-sword","炎尾双刃的强化版。每次挥斩都会生出火焰，不将对手燃成灰烬绝不熄灭。","25","HunterSkill_022,3","3,2,1","8","240","5","0","fire","15","","","60,70,60,80,80,0,0","50,0,0,0"
"TwinSword_019","刺花双镰Ⅰ","twin-sword","最大程度活用了刺花蜘蛛素材形状的双剑。造型便于持有者麻痹猎物，取其性命。","53","HunterSkill_029,1","0,0,0","1","100","10","0","paralyse","6","","","50,30,40,80,0,0,0","50,0,0,0"
"TwinSword_020","刺花双镰Ⅱ","twin-sword","最大程度活用了刺花蜘蛛素材形状的双剑。造型便于持有者麻痹猎物，取其性命。","54","HunterSkill_029,1,HunterSkill_056,1","0,0,0","3","120","10","0","paralyse","8","","","70,30,30,120,0,0,0","50,0,0,0"
"TwinSword_021","刺花双镰Ⅲ","twin-sword","最大程度活用了刺花蜘蛛素材形状的双剑。造型便于持有者麻痹猎物，取其性命。","55","HunterSkill_029,1,HunterSkill_056,1","2,1,0","5","150","15","0","paralyse","11","","","70,30,30,100,70,0,0","50,0,0,0"
"TwinSword_022","刺花双镰Ⅳ","twin-sword","最大程度活用了刺花蜘蛛素材形状的双剑。造型便于持有者麻痹猎物，取其性命。","56","HunterSkill_029,2,HunterSkill_056,1","3,2,0","7","180","15","0","paralyse","13","","","70,30,30,90,60,70,0","50,0,0,0"
"TwinSword_023","毒蛛刺花双镰","twin-sword","被打磨得更加锋利的刺花双镰改良版。兼具美丽与残忍的红色双刃，既迷人又致命。","57","HunterSkill_029,2,HunterSkill_056,1","3,2,1","8","200","15","0","paralyse","15","","","70,30,30,60,40,120,0","50,0,0,0"
"TwinSword_024","粉红双球锤Ⅰ","twin-sword","以高攻击力闻名的桃毛兽王之双剑。在重量加速度的挥舞下，利用离心力，能进行强力的攻击。","35","HunterSkill_030,1,HunterSkill_029,1","0,0,0","2","120","5","0","","","","","50,50,50,50,0,0,0","50,0,0,0"
"TwinSword_025","粉红双球锤Ⅱ","twin-sword","以高攻击力闻名的桃毛兽王之双剑。在重量加速度的挥舞下，利用离心力，能进行强力的攻击。","36","HunterSkill_030,2,HunterSkill_029,1","2,1,0","5","170","5","0","","","","","70,70,60,60,40,0,0","50,0,0,0"
"TwinSword_026","古怪双球锤","twin-sword","粉红双球锤的强化形态。增加的重量及其离心力所产生的一击，能给予强烈的伤害！","37","HunterSkill_030,3,HunterSkill_029,2","3,3,1","8","220","5","0","","","","","60,60,60,60,50,60,0","50,0,0,0"
"TwinSword_027","辟乱刃Ⅰ","twin-sword","使用辟兽的尖牙和利爪制作的双剑。据说挥舞得愈发狂野，其杀伤力也会提升。","41","HunterSkill_023,1","0,0,0","2","140","-5","20","","","","","10,90,100,0,0,0,0","20,30,0,0"
"TwinSword_028","辟乱刃Ⅱ","twin-sword","使用辟兽的尖牙和利爪制作的双剑。据说挥舞得愈发狂野，其杀伤力也会提升。","42","HunterSkill_023,2","1,0,0","4","180","-5","20","","","","","30,90,80,50,0,0,0","50,0,0,0"
"TwinSword_029","辟乱刃Ⅲ","twin-sword","使用辟兽的尖牙和利爪制作的双剑。据说挥舞得愈发狂野，其杀伤力也会提升。","43","HunterSkill_023,2","2,2,0","6","210","-5","20","","","","","50,70,80,60,40,0,0","50,0,0,0"
"TwinSword_030","波涛双棍Ⅰ","twin-sword","使用波衣龙素材制作的双剑。表面描绘的纹样传达出制作者对大自然的敬畏。","31","HunterSkill_023,2","0,0,0","3","160","-15","0","water","10","","","50,70,80,50,0,0,0","50,0,0,0"
"TwinSword_031","波涛双棍Ⅱ","twin-sword","使用波衣龙素材制作的双剑。表面描绘的纹样传达出制作者对大自然的敬畏。","32","HunterSkill_023,2","2,1,0","5","190","-15","0","water","14","","","60,70,100,70,0,0,0","50,0,0,0"
"TwinSword_032","波涛双棍Ⅲ","twin-sword","使用波衣龙素材制作的双剑。表面描绘的纹样传达出制作者对大自然的敬畏。","33","HunterSkill_023,3","3,2,0","7","220","-15","0","water","17","","","60,70,120,60,40,0,0","50,0,0,0"
"TwinSword_033","狂澜波涛双棍","twin-sword","波涛双棍的强化版。双手感受到的重量，正是森林在漫长时光之中孕育的生命之重。","34","HunterSkill_023,3","3,2,1","8","240","-15","0","water","20","","","60,60,100,60,70,0,0","10,40,0,0"
"TwinSword_034","赫炎双刃Ⅰ","twin-sword","蕴含赫猿兽之力的双剑。每次斩退挡路者都会令它积蓄热量，最终引起爆炸。","38","HunterSkill_023,2","0,0,0","3","130","10","0","blast","9","","","50,50,70,80,0,0,0","50,0,0,0"
"TwinSword_035","赫炎双刃Ⅱ","twin-sword","蕴含赫猿兽之力的双剑。每次斩退挡路者都会令它积蓄热量，最终引起爆炸。","39","HunterSkill_023,3","2,1,0","6","180","10","0","blast","12","","","50,50,90,40,70,0,0","50,0,0,0"
"TwinSword_036","赫炎双刃·半托迦","twin-sword","得授真名的赫炎双刃。宛如因愤怒而战栗之鬼，对阻挡前路者降下天罚。","40","HunterSkill_023,3","3,2,1","8","210","10","0","blast","15","","","50,50,50,90,40,70,0","50,0,0,0"
"TwinSword_037","护辟乱刃Ⅰ","twin-sword","以护辟兽素材制作的双剑。面对拦路之辈无需留情，以乱斩将其埋葬于大地！","50","HunterSkill_022,2","1,0,0","4","180","-15","0","","","","","10,70,120,50,0,0,0","50,0,0,0"
"TwinSword_038","护辟乱刃Ⅱ","twin-sword","以护辟兽素材制作的双剑。面对拦路之辈无需留情，以乱斩将其埋葬于大地！","51","HunterSkill_022,2","2,2,0","6","220","-15","0","","","","","40,80,110,70,0,0,0","50,0,0,0"
"TwinSword_039","狂暴护辟乱刃","twin-sword","强化后的护辟乱刃。手持此武器之人将成为狂暴的化身，被破坏的冲动所支配。","52","HunterSkill_022,2","3,3,1","8","250","-15","0","","","","","30,60,100,90,70,0,0","10,40,0,0"
"TwinSword_040","白炎双剑Ⅰ","twin-sword","以护火龙的素材制作的双剑。能带给持有者如熊熊烈火一般绝不屈服的斗志。","6","HunterSkill_004,1,HunterSkill_003,1","1,0,0","4","160","15","0","fire","9","","","50,90,50,60,0,0,0","50,0,0,0"
"TwinSword_041","白炎双剑Ⅱ","twin-sword","以护火龙的素材制作的双剑。能带给持有者如熊熊烈火一般绝不屈服的斗志。","7","HunterSkill_004,1,HunterSkill_003,1","2,1,0","6","180","15","0","fire","12","","","50,100,50,40,60,0,0","20,30,0,0"
"TwinSword_042","护卫白炎双剑","twin-sword","强化后的白炎双剑。在皓白之力形成的涌流中，可以感受到高贵的王者之魂。","8","HunterSkill_004,1,HunterSkill_003,1","3,2,1","8","210","15","0","fire","15","","","50,130,50,50,40,30,0","50,0,0,0"
"TwinSword_043","冻峰金属双剑Ⅰ","twin-sword","冷若寒霜的冻峰龙双剑。是一双能以二片刃和三片刃造成难以愈合裂伤的冷酷武器。","16","HunterSkill_022,3","3,2,0","7","190","0","0","ice","27","","","40,40,20,100,110,40,0","50,0,0,0"
"TwinSword_044","断崖金属双剑","twin-sword","冻峰金属双剑的强化版。由著名工匠亲手锻造而成的纤薄并列刀刃，让人联想起源远流长的冰河。","17","HunterSkill_022,3","3,2,1","8","210","0","0","ice","30","","","40,40,10,80,120,60,0","50,0,0,0"
"TwinSword_047","异界锁镰Ⅰ","twin-sword","使用护凶爪龙素材制作的双剑。是一对将屈服于渴望的野兽本能化为实体的武器。","18","HunterSkill_023,2","1,0,0","4","140","10","0","dragon","14","","","50,50,60,90,0,0,0","50,0,0,0"
"TwinSword_048","异界锁镰Ⅱ","twin-sword","使用护凶爪龙素材制作的双剑。是一对将屈服于渴望的野兽本能化为实体的武器。","19","HunterSkill_023,3","2,1,0","6","170","10","0","dragon","17","","","50,50,50,80,70,0,0","50,0,0,0"
"TwinSword_049","遗却","twin-sword","强化后的异界锁镰。饥渴的凶兽撕裂轮回，将此永不满足的器物残留在人间。","20","HunterSkill_023,3","3,2,1","8","210","10","0","dragon","20","","","50,50,60,80,100,60,0","0,0,0,0"
"TwinSword_050","护锁刃双剑Ⅰ","twin-sword","以护锁刃龙素材制作的双剑。据说每当握住它们时，会有未知的力量流入体内，让人感到无所不能。","45","HunterSkill_022,2","1,1,0","4","170","-10","0","dragon","9","","","100,10,90,50,0,0,0","50,0,0,0"
"TwinSword_051","护锁刃双剑Ⅱ","twin-sword","以护锁刃龙素材制作的双剑。据说每当握住它们时，会有未知的力量流入体内，让人感到无所不能。","46","HunterSkill_022,2","2,2,0","6","210","-10","0","dragon","12","","","100,40,90,70,0,0,0","10,40,0,0"
